subject	targetSide	orientation	stream	trial	respSP	numTargets	targetSP	targetOrient	resp	respOrient	respOrder	allRTs	SPE	orientMinus3	orientMinus2	orientMinus1	orient0	orientPlus1	orientPlus2	efficacy	latency	precision	val	warnings	valGuessing	pLRtest	nPerCond	exclude
CF	left	Canonical	Right	129.38888888888889	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CF	left	Inverted	Left	86.05555555555556	9.833333333333334	1	7.833333333333333	1	7.888888888888889	0.5	1	2.590462133725749	2	0.3333333333333333	0.3888888888888889	0.6111111111111112	1	0.6111111111111112	0.3888888888888889	0.438311933592204	0.406233939731908	0.419119902054968	45.6120319758628	None	53.1193055450333	0.00180425953703043	18	FALSE
CF	left	Inverted	Right	86.05555555555556	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CF	right	Canonical	Left	88.66666666666667	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CF	right	Canonical	Right	88.66666666666667	8	1	8	0	9.444444444444445	0.2222222222222222	2	2.7895327422771112	0	0.7777777777777778	0.5	0.4444444444444444	0	0.6111111111111112	0.5555555555555556	0.658059432827047	-0.0971085779934057	0.36695386993078	33.6626418153067	None	51.176477816624796	1.20195989269519e-7	18	FALSE
CF	right	Inverted	Left	111.88888888888889	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CF	right	Inverted	Right	111.88888888888889	9.333333333333334	1	8.444444444444445	1	9.222222222222221	0.8888888888888888	2	2.7438847049456347	0.8888888888888888	0.6111111111111112	0.4444444444444444	0.3333333333333333	1	0.6666666666666666	0.5	0.796546261521356	-0.00344179117952812	0.436389937202739	29.2409192148098	None	51.8806745703385	8.06979037519352e-10	18	FALSE
CG	both	Canonical	Left	101.625	8.125	2	8.36111111111111	0	7.152777777777778	0.08333333333333333	1.4444444444444444	3.4738033832082795	-0.2361111111111111	0.625	0.5555555555555556	0.5	0	0.4444444444444444	0.4166666666666667	0.8640193098676	-0.104300502500772	0.411683972537499	92.6984015563652	None	200.777121473815	1.35934245963122e-46	72	FALSE
CG	both	Canonical	Right	101.625	8.347222222222221	2	8.36111111111111	0	7.833333333333333	0.2361111111111111	1.4444444444444444	3.532180778722654	-0.013888888888888888	0.625	0.5555555555555556	0.5	0	0.4444444444444444	0.4166666666666667	0.881245483277176	0.0339835333000407	0.422026071173476	90.9940646362799	None	202.483359047191	4.55849044435394e-48	72	FALSE
CG	both	Inverted	Left	110.33333333333333	8.51388888888889	2	8.63888888888889	1	7.597222222222222	0.5555555555555556	1.5277777777777777	3.556927521347461	-0.125	0.3194444444444444	0.5138888888888888	0.4166666666666667	1	0.5138888888888888	0.4444444444444444	0.70954436619089	0.023226203294486	0.358992226949881	120.002755671206	None	201.574188002085	3.84449373164257e-35	72	FALSE
CG	both	Inverted	Right	110.33333333333333	8.305555555555555	2	8.63888888888889	1	6.652777777777778	0.5416666666666666	1.5277777777777777	3.567017263790856	-0.3333333333333333	0.3194444444444444	0.5138888888888888	0.4166666666666667	1	0.5138888888888888	0.4444444444444444	0.780826613022521	0.0773187626228564	0.468790020649738	120.744916086514	None	204.765843454927	3.36810353438486e-36	72	FALSE
CG	left	Canonical	Left	107.44444444444444	8	1	8.666666666666666	0	8.277777777777779	0	1	1.8775730276667875	-0.6666666666666666	0.5555555555555556	0.5555555555555556	0.5555555555555556	0	0.5	0.5	0.863257522572458	-2.03386671581049e-5	0.311919572608606	19.6343662416472	None	50.7175241365327	2.02440979525111e-13	18	FALSE
CG	left	Canonical	Right	107.44444444444444	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CG	left	Inverted	Left	124.83333333333333	7.611111111111111	1	7.611111111111111	1	5.722222222222222	0.3333333333333333	1	2.0649558578863636	0	0.8333333333333334	0.7222222222222222	0.2222222222222222	1	0.5	0.4444444444444444	0.873016022245984	0.474339342858703	0.160183767449839	22.7734308995956	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	50.1579085028829	7.69135358930448e-12	18	FALSE
CG	left	Inverted	Right	124.83333333333333	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CG	right	Canonical	Left	107.66666666666667	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CG	right	Canonical	Right	107.66666666666667	8.222222222222221	1	8.944444444444445	0	7.833333333333333	0.1111111111111111	2	1.9352854254450196	-0.7222222222222222	0.3333333333333333	0.5555555555555556	0.6666666666666666	0	0.5	0.6666666666666666	0.862125756302752	0.129431075728106	0.516083416223483	26.7415108118646	None	50.7456950397851	2.12076692290162e-10	18	FALSE
CG	right	Inverted	Left	114.22222222222223	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CG	right	Inverted	Right	114.22222222222223	8.555555555555555	1	8	1	9.333333333333334	0.7222222222222222	2	2.346465381555188	0.5555555555555556	0.5	0.3888888888888889	0.5	1	0.4444444444444444	0.16666666666666666	0.936508205756298	0.369859983310123	0.138515768106921	14.8285704620934	message= , call= log(likelihood + 1e-08)	50.3120591484245	2.64959903190018e-15	18	FALSE
CH	both	Canonical	Left	116.61111111111111	8.208333333333334	2	8.305555555555555	0	8.583333333333334	0.19444444444444445	1.5972222222222223	3.8396650895970703	-0.09722222222222222	0.6111111111111112	0.4305555555555556	0.4583333333333333	0	0.5972222222222222	0.5416666666666666	0.863248115231421	0.129560173625776	0.251700846452477	69.7929714093069	None	201.168223758246	1.14237379162027e-56	72	FALSE
CH	both	Canonical	Right	116.61111111111111	8.069444444444445	2	8.305555555555555	0	6.625	0.2361111111111111	1.5972222222222223	3.467749351583633	-0.2361111111111111	0.6111111111111112	0.4305555555555556	0.4583333333333333	0	0.5972222222222222	0.5416666666666666	0.675157692322936	0.262346764008074	0.332368146284304	131.483575516746	None	203.357687925547	5.87761588095682e-31	72	FALSE
CH	both	Inverted	Left	107.69444444444444	8.402777777777779	2	8.51388888888889	1	9.180555555555555	0.75	1.5972222222222223	4.143143647139368	-0.1111111111111111	0.4444444444444444	0.4444444444444444	0.5416666666666666	1	0.4583333333333333	0.5138888888888888	0.726307797624753	0.126544517047058	0.386516117358315	126.605861546767	None	207.177398782277	1.03858560970855e-34	72	FALSE
CH	both	Inverted	Right	107.69444444444444	8.597222222222221	2	8.51388888888889	1	7.972222222222222	0.6111111111111112	1.5972222222222223	3.7584113892086557	0.08333333333333333	0.4444444444444444	0.4444444444444444	0.5416666666666666	1	0.4583333333333333	0.5138888888888888	0.623620086916613	0.190983903305299	0.593053700953863	158.656662542211	None	207.074733819797	7.44174819752422e-21	72	FALSE
CH	left	Canonical	Left	105.5	7.611111111111111	1	8.555555555555555	0	9.055555555555555	0.3888888888888889	1	1.9895770530565642	-0.9444444444444444	0.6111111111111112	0.3888888888888889	0.7777777777777778	0	0.5	0.5555555555555556	0.79482246355407	0.0817790598782188	0.361231845594724	26.6844869123166	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	51.3698490745725	1.08768198461879e-10	18	FALSE
CH	left	Canonical	Right	105.5	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CH	left	Inverted	Left	95.72222222222223	8.166666666666666	1	8.11111111111111	1	7.444444444444445	0.8333333333333334	1	2.4927526928901593	0.05555555555555555	0.3888888888888889	0.3333333333333333	0.5555555555555556	1	0.3888888888888889	0.4444444444444444	0.867726016576396	0.144395245990657	0.412134404661727	22.6221795528546	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	49.9065941203163	8.4857902062864e-12	18	FALSE
CH	left	Inverted	Right	95.72222222222223	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CH	right	Canonical	Left	89.22222222222223	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CH	right	Canonical	Right	89.22222222222223	9.5	1	9.277777777777779	0	8.722222222222221	0.4444444444444444	2	2.0564857023354204	0.2222222222222222	0.4444444444444444	0.4444444444444444	0.5	0	0.7222222222222222	0.4444444444444444	0.873016557710274	0.441130136212044	0.0854592698897841	21.0776991745927	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	50.4298421640809	1.11177999453728e-12	18	FALSE
CH	right	Inverted	Left	114.33333333333333	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CH	right	Inverted	Right	114.33333333333333	9.222222222222221	1	8.444444444444445	1	8.833333333333334	0.7222222222222222	2	2.6769686698316946	0.7777777777777778	0.3888888888888889	0.4444444444444444	0.3333333333333333	1	0.5	0.6111111111111112	0.936508136766875	0.512005566663566	0.161325413285927	18.3123508385522	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	49.9637525247445	1.15698410329388e-13	18	FALSE
CI	both	Canonical	Left	114.93055555555556	9.347222222222221	2	8.791666666666666	0	7.055555555555555	0.18055555555555555	1.4583333333333333	3.7331294268337336	0.5555555555555556	0.4583333333333333	0.5	0.625	0	0.5	0.5416666666666666	0.863827974897812	0.232436963316631	0.365847196124323	90.6451041391179	None	201.441418647717	9.08733400395484e-48	72	FALSE
CI	both	Canonical	Right	114.93055555555556	8.86111111111111	2	8.791666666666666	0	8.333333333333334	0.05555555555555555	1.4583333333333333	4.272708841847715	0.06944444444444445	0.4583333333333333	0.5	0.625	0	0.5	0.5416666666666666	0.725648717568119	0.292963270222996	0.357549574589308	123.98646057252	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	202.970157887324	5.03226507789998e-34	72	FALSE
CI	both	Inverted	Left	101.84722222222223	8.833333333333334	2	8.472222222222221	1	8.027777777777779	0.7916666666666666	1.5694444444444444	4.829514867652809	0.3611111111111111	0.5	0.4861111111111111	0.4444444444444444	1	0.4861111111111111	0.4166666666666667	0.898564873135604	0.297378221099461	0.484867157586409	92.2608843247695	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	200.419561288345	1.25534500953867e-46	72	FALSE
CI	both	Inverted	Right	101.84722222222223	8.847222222222221	2	8.472222222222221	1	7.722222222222222	0.041666666666666664	1.5694444444444444	3.595487902138201	0.375	0.5	0.4861111111111111	0.4444444444444444	1	0.4861111111111111	0.4166666666666667	0.42750012803872	0.28001669183003	0.616708653488644	184.579898972192	None	208.479689104685	2.34920830516116e-10	72	FALSE
CI	left	Canonical	Left	100.33333333333333	8.38888888888889	1	8.277777777777779	0	10.38888888888889	0.3888888888888889	1	6.800420346999696	0.1111111111111111	0.4444444444444444	0.5	0.4444444444444444	0	0.5	0.4444444444444444	1	0.110678565889208	0.761028510953181	21.7520896236673	None	49.9065941203163	3.60910964840401e-12	18	FALSE
CI	left	Canonical	Right	100.33333333333333	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CI	left	Inverted	Left	121.33333333333333	9	1	8.055555555555555	1	7.277777777777778	0.8333333333333334	1	2.423410278832307	0.9444444444444444	0.6111111111111112	0.5	0.3333333333333333	1	0.6666666666666666	0.5555555555555556	0.936508166499274	0.534305784664156	0.152517986768418	18.4239879686721	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	50.3120591484245	9.16457066037271e-14	18	FALSE
CI	left	Inverted	Right	121.33333333333333	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CI	right	Canonical	Left	100.72222222222223	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CI	right	Canonical	Right	100.72222222222223	7.444444444444445	1	7.222222222222222	0	8.277777777777779	0.16666666666666666	2	2.4580970542722045	0.2222222222222222	0.7222222222222222	0.6111111111111112	0.5555555555555556	0	0.5555555555555556	0.5555555555555556	0.873016147073012	0.47483521372623	0.157088180686132	23.2152627461998	None	50.5997411408763	7.69134760973825e-12	18	FALSE
CI	right	Inverted	Left	112.5	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CI	right	Inverted	Right	112.5	9.666666666666666	1	9.055555555555555	1	9.333333333333334	0.7222222222222222	2	2.1337692298354036	0.6111111111111112	0.4444444444444444	0.3888888888888889	0.6111111111111112	1	0.4444444444444444	0.6111111111111112	0.936508097216957	0.488153317510152	0.159191524666117	18.2551925685679	message= , call= log(likelihood + 1e-08)	49.9065941203163	1.15698425646023e-13	18	FALSE
CJ	both	Canonical	Left	106.13888888888889	8.73611111111111	2	8.708333333333334	0	8.097222222222221	0.3611111111111111	1.5	4.070278600777076	0.027777777777777776	0.625	0.4583333333333333	0.5555555555555556	0	0.5277777777777778	0.4166666666666667	0.706426980448428	0.283966976187975	0.804005467058972	153.002597061295	None	204.074528747922	5.37624603842734e-22	72	FALSE
CJ	both	Canonical	Right	106.13888888888889	9.097222222222221	2	8.708333333333334	0	7.444444444444445	0.4166666666666667	1.5	4.18569411898352	0.3888888888888889	0.625	0.4583333333333333	0.5555555555555556	0	0.5277777777777778	0.4166666666666667	0.491780962319949	0.368384014742821	0.567900429118631	173.26748413504	None	205.913816505959	4.34265454139675e-14	72	FALSE
CJ	both	Inverted	Left	105.01388888888889	8.430555555555555	2	8.36111111111111	1	7.291666666666667	0.4861111111111111	1.4444444444444444	3.767097666764635	0.06944444444444445	0.5416666666666666	0.5	0.375	1	0.3888888888888889	0.5972222222222222	0.758360858916774	0.236506675101911	0.840674547366742	148.081069924178	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	205.558331978808	9.41618999571063e-25	72	FALSE
CJ	both	Inverted	Right	105.01388888888889	8.472222222222221	2	8.36111111111111	1	8.11111111111111	0.5	1.4444444444444444	4.094792911569028	0.1111111111111111	0.5416666666666666	0.5	0.375	1	0.3888888888888889	0.5972222222222222	0.520731705298463	0.103021414915388	0.833542459089124	178.23741778655	None	206.370557145004	3.68569640959572e-12	72	FALSE
CJ	left	Canonical	Left	118	7.833333333333333	1	7.5	0	7.777777777777778	0.2777777777777778	1	2.3563231373312497	0.3333333333333333	0.5555555555555556	0.4444444444444444	0.5	0	0.3888888888888889	0.7222222222222222	0.92191648507331	0.106938257691662	0.764166298729616	27.2794127213904	message= , call= log(likelihood + 1e-08)	49.9065941203163	8.16972474599937e-10	18	FALSE
CJ	left	Canonical	Right	118	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CJ	left	Inverted	Left	103.5	8.777777777777779	1	8.666666666666666	1	6.888888888888889	0.7222222222222222	1	2.6197556707225482	0.1111111111111111	0.4444444444444444	0.5	0.6111111111111112	1	0.2777777777777778	0.4444444444444444	1	0.109437451684266	1.00982456384331	26.3977469789004	message= , call= log(likelihood + 1e-08)	49.9065941203163	3.44561573580095e-10	18	FALSE
CJ	left	Inverted	Right	103.5	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CJ	right	Canonical	Left	128.33333333333334	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CJ	right	Canonical	Right	128.33333333333334	8.944444444444445	1	8.444444444444445	0	6.722222222222222	0.3333333333333333	2	2.3920448769430447	0.5	0.3333333333333333	0.2777777777777778	0.6111111111111112	0	0.4444444444444444	0.5	0.809524009322356	0.56712369270986	0.151094820378039	26.9612760788417	None	51.2928881614363	1.5385797589694e-10	18	FALSE
CJ	right	Inverted	Left	107.55555555555556	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CJ	right	Inverted	Right	107.55555555555556	9.277777777777779	1	8.444444444444445	1	8.833333333333334	0.5	2	2.1013637064412856	0.8333333333333334	0.6111111111111112	0.5	0.4444444444444444	1	0.6111111111111112	0.5555555555555556	0.936508110486077	0.511811882813582	0.158724233442358	18.5806139990694	message= , call= log(likelihood + 1e-08)	50.2320164592125	1.15698322156385e-13	18	FALSE
CK	both	Canonical	Left	112.41666666666667	8.708333333333334	2	8.833333333333334	0	9.041666666666666	0.3611111111111111	1.4722222222222223	3.914642357015206	-0.125	0.5277777777777778	0.4444444444444444	0.5833333333333334	0	0.5	0.4444444444444444	0.726680945622714	-0.0219720276759954	0.49298288317272	132.933299733338	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	204.293482598754	9.79176565376585e-31	72	FALSE
CK	both	Canonical	Right	112.41666666666667	8.625	2	8.833333333333334	0	8.26388888888889	0.2777777777777778	1.4722222222222223	4.339793641585048	-0.20833333333333334	0.5277777777777778	0.4444444444444444	0.5833333333333334	0	0.5	0.4444444444444444	0.864771512882279	-0.0198815785000638	0.441011542711774	96.3987487442781	None	201.622929834048	2.32959689107075e-45	72	FALSE
CK	both	Inverted	Left	107.23611111111111	8.11111111111111	2	8.458333333333334	1	8.472222222222221	0.5972222222222222	1.4305555555555556	3.960577310054456	-0.3472222222222222	0.375	0.5416666666666666	0.4722222222222222	1	0.4027777777777778	0.4861111111111111	0.640355007840979	0.155666134434632	0.447926594302248	147.372894270278	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	206.853865939785	1.29119566246116e-25	72	FALSE
CK	both	Inverted	Right	107.23611111111111	8.791666666666666	2	8.458333333333334	1	7.777777777777778	0.9027777777777778	1.4305555555555556	4.56421470313742	0.3333333333333333	0.375	0.5416666666666666	0.4722222222222222	1	0.4027777777777778	0.4861111111111111	0.86324964786919	0.0651538781725392	0.319307109852663	80.5298405157303	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	202.801828366831	9.90453520033032e-53	72	FALSE
CK	left	Canonical	Left	101.66666666666667	7.722222222222222	1	8.166666666666666	0	6.222222222222222	0.2222222222222222	1	2.6248132369477792	-0.4444444444444444	0.6666666666666666	0.6666666666666666	0.5555555555555556	0	0.5555555555555556	0.3333333333333333	0.873015981431572	-0.339405226299851	0.135623163788417	17.5854120892582	None	49.9065941203163	5.98214192765752e-14	18	FALSE
CK	left	Canonical	Right	101.66666666666667	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CK	left	Inverted	Left	119.38888888888889	9.222222222222221	1	9.166666666666666	1	7.388888888888889	0.6111111111111112	1	2.7967834674442806	0.05555555555555555	0.5	0.3333333333333333	0.5555555555555556	1	0.5555555555555556	0.3888888888888889	0.863218979232165	0.0758030306151047	0.358981210343364	21.0403137237875	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	49.9065941203163	1.79275251358019e-12	18	FALSE
CK	left	Inverted	Right	119.38888888888889	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CK	right	Canonical	Left	110.22222222222223	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CK	right	Canonical	Right	110.22222222222223	8.277777777777779	1	7.777777777777778	0	7.055555555555555	0.2222222222222222	2	3.0839926245599703	0.5	0.5	0.6111111111111112	0.7222222222222222	0	0.6666666666666666	0.5555555555555556	0.73019701472531	0.0665146356261499	0.517533499835277	33.2330716881211	None	50.8510554777286	1.08612280534161e-7	18	FALSE
CK	right	Inverted	Left	92.11111111111111	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CK	right	Inverted	Right	92.11111111111111	7.5	1	8.444444444444445	1	9.333333333333334	0.8888888888888888	2	4.075280586553466	-0.9444444444444444	0.5555555555555556	0.5555555555555556	0.6666666666666666	1	0.5	0.3333333333333333	0.822222421432691	0.128782662196601	0.0396222210996885	17.0451786866171	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	50.7175241565327	1.58011569222468e-14	18	FALSE
CL	both	Canonical	Left	110.79166666666667	8.25	2	8.541666666666666	0	8.069444444444445	0.16666666666666666	1.5	4.162208271083121	-0.2916666666666667	0.5694444444444444	0.5833333333333334	0.5972222222222222	0	0.5416666666666666	0.5277777777777778	0.557056493812678	0.0797841214127193	0.454521501089674	161.786164648143	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	208.510455896999	3.97831877263814e-20	72	FALSE
CL	both	Canonical	Right	110.79166666666667	8.777777777777779	2	8.541666666666666	0	9.416666666666666	0.3611111111111111	1.5	4.206553421389092	0.2361111111111111	0.5694444444444444	0.5833333333333334	0.5972222222222222	0	0.5416666666666666	0.5277777777777778	0.414944740610603	0.63058500897915	0.726670109019113	185.345907032704	None	206.059245124252	5.309082448956e-9	72	FALSE
CL	both	Inverted	Left	104.59722222222223	8.51388888888889	2	8.222222222222221	1	8.430555555555555	0.4861111111111111	1.4305555555555556	4.2232842976385045	0.2916666666666667	0.4583333333333333	0.5138888888888888	0.375	1	0.4444444444444444	0.375	0.74049158972506	-0.156746416970215	1.1132330555671	157.896996626572	None	202.114597261232	4.74922624457491e-19	72	FALSE
CL	both	Inverted	Right	104.59722222222223	8.819444444444445	2	8.222222222222221	1	8.36111111111111	0.4583333333333333	1.4305555555555556	4.340581029249329	0.5972222222222222	0.4583333333333333	0.5138888888888888	0.375	1	0.4444444444444444	0.375	0.301587431206842	0.590964523067113	0.148245044010992	193.120583659838	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	210.932195828977	8.99573956962731e-8	72	FALSE
CL	left	Canonical	Left	107.88888888888889	7.166666666666667	1	8.222222222222221	0	8.722222222222221	0.3333333333333333	1	2.324619063051715	-1.0555555555555556	0.5	0.16666666666666666	0.6666666666666666	0	0.7777777777777778	0.6111111111111112	0.682539852206012	-0.383700704418232	0.147439421078387	32.4718757673457	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	51.5253725486732	2.68282601787395e-8	18	FALSE
CL	left	Canonical	Right	107.88888888888889	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CL	left	Inverted	Left	119.11111111111111	7.944444444444445	1	9.055555555555555	1	8.38888888888889	0.5555555555555556	1	2.676395496663948	-1.1111111111111112	0.3333333333333333	0.6111111111111112	0.5	1	0.3888888888888889	0.3333333333333333	1	-1.12802763986059	2.0875345024097	38.8212553248247	None	50.0889156451103	5.04680396692451e-5	18	FALSE
CL	left	Inverted	Right	119.11111111111111	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CL	right	Canonical	Left	104.83333333333333	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CL	right	Canonical	Right	104.83333333333333	7	1	7.777777777777778	0	8.555555555555555	0.4444444444444444	2	2.4751393517217366	-0.7777777777777778	0.4444444444444444	0.8333333333333334	0.5555555555555556	0	0.6666666666666666	0.6111111111111112	0.774255431181889	0.250884846533045	0.776392111939329	36.0710074868592	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	51.5929925778867	8.32118374404707e-7	18	FALSE
CL	right	Inverted	Left	108.61111111111111	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
CL	right	Inverted	Right	108.61111111111111	8.5	1	7.833333333333333	1	9	0.7777777777777778	2	3.2354242803347812	0.6666666666666666	0.2777777777777778	0.5555555555555556	0.4444444444444444	1	0.2777777777777778	0.6666666666666666	0.449762030303943	0.743177408533828	0.431791065645792	44.5509623461423	None	52.5738217188984	0.0011097704917727	18	FALSE
CM	both	Canonical	Left	114.93055555555556	8.222222222222221	2	8.097222222222221	0	8.652777777777779	0.25	1.5694444444444444	4.449981760293061	0.125	0.5694444444444444	0.5416666666666666	0.625	0	0.5138888888888888	0.5416666666666666	0.863811359651011	0.175955525498449	0.492164431856598	102.020940838234	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	200.81492401523	1.40061928233582e-42	72	FALSE
CM	both	Canonical	Right	114.93055555555556	8.569444444444445	2	8.097222222222221	0	7.555555555555555	0.375	1.5694444444444444	3.9977018864742098	0.4722222222222222	0.5694444444444444	0.5416666666666666	0.625	0	0.5138888888888888	0.5416666666666666	0.847798440993582	0.104079950122975	0.446495452926047	102.41007715083	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	202.701506184187	3.15661747716589e-43	72	FALSE
CM	both	Inverted	Left	99.22222222222223	8.694444444444445	2	8.5	1	8.430555555555555	0.7777777777777778	1.6111111111111112	4.160903689069528	0.19444444444444445	0.4583333333333333	0.3888888888888889	0.4722222222222222	1	0.5138888888888888	0.4583333333333333	0.701090101322999	0.405490688121089	0.603550861997462	141.155105472898	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	201.465984445001	5.66927700583785e-26	72	FALSE
CM	both	Inverted	Right	99.22222222222223	8.083333333333334	2	8.5	1	7.902777777777778	0.6388888888888888	1.6111111111111112	3.6030708954026016	-0.4166666666666667	0.4583333333333333	0.3888888888888889	0.4722222222222222	1	0.5138888888888888	0.4583333333333333	0.754823083470775	0.0324514320270036	0.666533047591003	142.833080516248	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	207.707580932692	6.12581464072505e-28	72	FALSE
